country,total_orders,total_spent,max_order_value,total_orders_7d,total_spent_7d,max_order_value_7d,total_orders_30d,total_spent_30d,max_order_value_30d,total_orders_90d,total_spent_90d,max_order_value_90d,total_orders_365d,max_order_value_365d,avg_order_value,transaction_velocity_7_30,transaction_velocity_30_90,avg_days_between_orders,weekend_purchases,weekend_share,recency_days,recency_score,frequency_score,monetary_score,rfm_score,segment_name
Germany,1,668.04,62.550000000000004,0,0.0,0.0,0,0.0,0.0,1,668.0400000000001,62.550000000000004,1,62.550000000000004,668.04,0.0,0.0,999.0,0,0.0,74,3,4,3,343,whale
Germany,1,315.6,22.95,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,22.95,315.6,0.0,0.0,999.0,0,0.0,277,4,5,4,454,whale
France,3,1023.1,63.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,63.6,341.03333333333336,0.0,0.0,165.0,0,0.0,95,3,3,3,333,whale
Other,1,137.31,17.85,0,0.0,0.0,1,137.31,17.85,1,137.31,17.85,1,17.85,137.31,0.0,1.0,999.0,0,0.0,21,2,5,5,255,whale
Germany,1,162.10000000000002,25.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,25.5,162.10000000000002,0.0,0.0,999.0,0,0.0,232,4,5,5,455,whale
Germany,7,3315.8399999999992,78.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,39.0,473.69142857142845,0.0,0.0,70.14,1,0.14,276,4,2,1,421,whale
France,2,569.1299999999999,33.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,33.0,284.56499999999994,0.0,0.0,71.0,0,0.0,106,3,3,4,334,whale
Germany,4,4678.88,175.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,175.2,1169.72,0.0,0.0,129.45,1,0.25,211,4,2,1,421,whale
Other,2,1198.22,153.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,599.11,0.0,0.0,38.0,0,0.0,385,4,4,2,442,whale
Germany,2,714.88,70.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,357.44,0.0,0.0,44.0,0,0.0,520,5,3,3,533,whale
Other,1,360.0,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,360.0,0.0,0.0,999.0,0,0.0,548,5,4,4,544,whale
Other,2,681.49,76.5,0,0.0,0.0,0,0.0,0.0,1,511.69,30.0,1,30.0,340.745,0.0,0.0,606.0,1,0.5,33,2,3,3,233,whale
Other,3,1072.3700000000001,46.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,30.0,357.4566666666667,0.0,0.0,194.34,0,0.0,238,4,3,3,433,whale
Other,1,145.9,22.95,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,22.95,145.9,0.0,0.0,999.0,0,0.0,115,3,5,5,355,whale
Germany,4,1900.4900000000007,70.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,30.0,475.1225000000002,0.0,0.0,248.5,1,0.25,129,3,3,2,332,whale
Germany,4,1039.0,44.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,44.75,259.75,0.0,0.0,217.67,0,0.0,154,3,3,3,333,whale
Germany,8,2096.6499999999996,79.19999999999999,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,70.80000000000001,262.08124999999995,0.0,0.0,110.08,0,0.0,107,3,2,2,322,whale
France,4,377.75,19.799999999999997,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,17.85,94.4375,0.0,0.0,41.59,1,0.25,334,4,2,4,424,whale
France,1,793.9799999999999,46.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,46.8,793.9799999999999,0.0,0.0,103.0,0,0.0,331,4,4,3,443,whale
Germany,1,97.05000000000001,50.400000000000006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,46.8,97.05000000000001,0.0,0.0,103.0,0,0.0,331,4,4,3,443,whale
France,1,243.34999999999997,20.1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,243.34999999999997,0.0,0.0,999.0,0,0.0,423,5,5,5,555,whale
France,1,73.68,28.080000000000002,0,0.0,0.0,1,73.68,28.080000000000002,1,73.68,28.080000000000002,1,28.080000000000002,73.68,0.0,1.0,999.0,0,0.0,29,2,5,5,255,whale
Other,1,161.99999999999997,17.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,161.99999999999997,0.0,0.0,999.0,0,0.0,436,5,5,5,555,whale
Germany,2,185.4,52.800000000000004,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,92.7,0.0,0.0,44.0,0,0.0,624,5,4,5,545,whale
Germany,3,259.6,30.599999999999998,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,30.0,86.53333333333335,0.0,0.0,206.57,0,0.0,324,4,3,5,435,whale
Other,1,1248.42,202.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1248.42,0.0,0.0,999.0,0,0.0,394,4,4,2,442,whale
Other,1,460.1299999999999,35.400000000000006,0,0.0,0.0,0,0.0,0.0,1,460.12999999999994,35.400000000000006,1,35.400000000000006,460.1299999999999,0.0,0.0,999.0,0,0.0,58,2,4,4,244,whale
France,2,1427.73,25.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,25.5,713.865,0.0,0.0,106.0,0,0.0,150,3,4,2,342,whale
Germany,1,2622.48,204.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2622.48,0.0,0.0,999.0,0,0.0,606,5,4,2,542,whale
France,2,407.05,47.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,47.7,203.525,0.0,0.0,266.0,0,0.0,329,4,4,4,444,whale
Other,2,873.2500000000002,34.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,436.6250000000001,0.0,0.0,25.0,0,0.0,553,5,4,3,543,whale
France,2,359.09999999999997,47.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,179.54999999999998,0.0,0.0,111.0,0,0.0,555,5,4,4,544,whale
France,1,71.14,17.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,71.14,0.0,0.0,999.0,0,0.0,371,4,5,5,455,whale
Other,1,1858.9100000000005,39.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1858.9100000000005,0.0,0.0,999.0,0,0.0,480,5,4,2,542,whale
Other,1,4582.860000000002,135.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,135.0,4582.860000000002,0.0,0.0,999.0,0,0.0,113,3,4,1,341,whale
France,1,335.01,50.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,50.0,335.01,0.0,0.0,999.0,0,0.0,205,4,5,4,454,whale
France,1,110.95000000000002,31.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,110.95000000000002,0.0,0.0,999.0,0,0.0,637,5,5,5,555,whale
France,3,1663.3500000000008,54.75,0,0.0,0.0,0,0.0,0.0,1,376.16999999999996,54.75,2,54.75,554.4500000000003,0.0,0.0,180.86,0,0.0,70,3,3,2,332,whale
Other,2,731.9100000000001,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,365.95500000000004,0.0,0.0,74.0,0,0.0,434,5,3,3,533,whale
Germany,1,285.75,45.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,285.75,0.0,0.0,999.0,0,0.0,590,5,5,4,554,whale
Germany,1,566.11,33.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,566.11,0.0,0.0,999.0,0,0.0,417,5,4,4,544,whale
Germany,4,898.5299999999999,25.200000000000003,0,0.0,0.0,0,0.0,0.0,1,265.54999999999995,25.200000000000003,1,25.200000000000003,224.63249999999996,0.0,0.0,372.42,1,0.25,71,3,3,3,333,whale
France,1,603.4199999999998,68.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,68.0,603.4199999999998,0.0,0.0,999.0,0,0.0,291,4,4,3,443,whale
Germany,3,1023.0200000000006,33.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,33.0,341.00666666666683,0.0,0.0,62.58,2,0.67,96,3,3,3,333,whale
Germany,2,1213.0499999999995,79.19999999999999,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,606.5249999999997,0.0,0.0,65.0,0,0.0,611,5,4,2,542,whale
Other,1,263.36,20.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,20.8,263.36,0.0,0.0,999.0,0,0.0,106,3,5,5,355,whale
Other,3,1018.9600000000006,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,30.0,339.65333333333353,0.0,0.0,233.98,0,0.0,151,3,3,3,333,whale
France,1,202.25,19.9,0,0.0,0.0,0,0.0,0.0,1,202.25000000000003,19.9,1,19.9,202.25,0.0,0.0,999.0,0,0.0,71,3,5,5,355,whale
France,4,979.6299999999999,81.6,0,0.0,0.0,0,0.0,0.0,1,49.980000000000004,33.0,4,81.6,244.90749999999997,0.0,0.0,6.39,1,0.25,85,3,3,3,333,whale
Other,3,1906.7600000000002,78.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,635.5866666666667,0.0,0.0,117.84,0,0.0,371,4,3,2,432,whale
France,5,926.1700000000002,40.8,0,0.0,0.0,0,0.0,0.0,1,201.01999999999998,40.8,4,40.8,185.23400000000004,0.0,0.0,84.79,2,0.4,71,3,2,3,323,whale
France,1,417.00999999999993,25.200000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,25.200000000000003,417.00999999999993,0.0,0.0,999.0,0,0.0,113,3,4,4,344,whale
Germany,1,684.3,27.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,684.3,0.0,0.0,999.0,0,0.0,521,5,4,3,543,whale
France,1,218.26,40.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,40.0,218.26,0.0,0.0,999.0,0,0.0,179,3,5,5,355,whale
Other,4,2424.0199999999977,90.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,76.5,606.0049999999994,0.0,0.0,143.88,0,0.0,234,4,2,2,422,whale
France,3,603.6499999999999,232.50000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,46.8,201.2166666666666,0.0,0.0,19.23,0,0.0,352,4,3,3,433,whale
France,2,689.5699999999998,44.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,44.75,344.7849999999999,0.0,0.0,22.0,0,0.0,315,4,3,3,433,whale
France,1,144.0,50.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,50.4,144.0,0.0,0.0,999.0,0,0.0,332,4,5,5,455,whale
Germany,1,137.35000000000002,19.799999999999997,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,137.35000000000002,0.0,0.0,999.0,0,0.0,372,4,5,5,455,whale
Other,2,2201.48,153.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,153.0,1100.74,0.0,0.0,295.0,0,0.0,99,3,4,2,342,whale
France,1,427.6,34.0,0,0.0,0.0,0,0.0,0.0,1,427.5999999999999,34.0,1,34.0,427.6,0.0,0.0,999.0,0,0.0,63,3,4,4,344,whale
Other,1,236.07000000000005,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,236.07000000000005,0.0,0.0,999.0,0,0.0,533,5,5,5,555,whale
Other,1,1201.52,60.48,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1201.52,0.0,0.0,999.0,0,0.0,625,5,4,2,542,whale
Other,2,540.1299999999999,22.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,22.5,270.06499999999994,0.0,0.0,0.0,0,0.0,134,3,3,4,334,whale
United Kingdom,2,723.85,102.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,361.925,0.0,0.0,88.0,0,0.0,486,5,3,3,533,whale
United Kingdom,1,254.55,17.700000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,254.55,0.0,0.0,999.0,0,0.0,540,5,5,5,555,whale
United Kingdom,321,48542.48999999973,590.0,7,813.3200000000003,25.0,45,9074.939999999977,528.0,75,18102.140000000065,528.0,191,528.0,151.22271028037298,0.15555555555555556,0.6,1.93,43,0.13,0,1,1,1,111,whale
Other,1,275.88,40.68,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,40.68,275.88,0.0,0.0,999.0,0,0.0,128,3,5,5,355,whale
Other,1,268.27,17.700000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,268.27,0.0,0.0,999.0,0,0.0,444,5,5,5,555,whale
Other,3,1536.180000000001,417.59999999999997,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,417.59999999999997,512.0600000000003,0.0,0.0,15.86,0,0.0,235,4,3,2,432,whale
Other,10,1441.8600000000006,70.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,9.95,144.18600000000006,0.0,0.0,42.18,0,0.0,280,4,1,2,412,whale
Other,1,112.07999999999998,61.199999999999996,0,0.0,0.0,0,0.0,0.0,1,112.08000000000001,61.199999999999996,1,61.199999999999996,112.07999999999998,0.0,0.0,999.0,0,0.0,86,3,5,5,355,whale
Other,1,317.8,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,317.8,0.0,0.0,999.0,0,0.0,455,5,5,4,554,whale
Other,1,712.95,76.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,712.95,0.0,0.0,999.0,0,0.0,464,5,4,3,543,whale
Other,2,494.0800000000001,87.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,87.0,247.04000000000005,0.0,0.0,231.0,2,1.0,138,3,3,4,334,whale
Other,1,1693.8799999999999,153.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,153.0,1693.8799999999999,0.0,0.0,999.0,0,0.0,316,4,4,2,442,whale
Other,6,1299.5800000000002,99.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,216.5966666666667,0.0,0.0,33.02,1,0.17,472,5,2,2,522,whale
Other,1,949.8200000000002,100.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,949.8200000000002,0.0,0.0,999.0,0,0.0,375,4,4,3,443,whale
Other,1,168.69,19.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,168.69,0.0,0.0,999.0,0,0.0,450,5,5,5,555,whale
Other,1,1143.6000000000001,175.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,175.2,1143.6000000000001,0.0,0.0,999.0,0,0.0,238,4,4,3,443,whale
Other,2,3246.45,318.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,318.0,1623.225,0.0,0.0,246.0,0,0.0,210,4,4,1,441,whale
Other,1,226.3,19.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,226.3,0.0,0.0,999.0,0,0.0,485,5,5,5,555,whale
Other,1,752.47,34.8,0,0.0,0.0,0,0.0,0.0,1,752.4700000000004,34.8,1,34.8,752.47,0.0,0.0,999.0,0,0.0,59,3,4,3,343,whale
Other,1,124.24999999999999,87.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,124.24999999999999,0.0,0.0,999.0,0,0.0,564,5,5,5,555,whale
Other,1,83.7,21.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,83.7,0.0,0.0,999.0,0,0.0,535,5,5,5,555,whale
Other,1,27.5,10.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,27.5,0.0,0.0,999.0,0,0.0,667,5,5,5,555,whale
United Kingdom,1,519.45,31.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,519.45,0.0,0.0,999.0,0,0.0,457,5,4,4,544,whale
Other,1,322.4000000000001,39.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,322.4000000000001,0.0,0.0,999.0,0,0.0,598,5,5,4,554,whale
Other,2,786.74,70.80000000000001,0,0.0,0.0,0,0.0,0.0,1,237.47999999999996,61.199999999999996,2,70.80000000000001,393.37,0.0,0.0,221.0,0,0.0,63,3,4,3,343,whale
Other,3,874.45,42.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,42.0,291.48333333333335,0.0,0.0,186.44,0,0.0,364,4,3,3,433,whale
Other,1,668.5,70.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,668.5,0.0,0.0,999.0,0,0.0,609,5,4,3,543,whale
Other,4,384.9000000000001,30.599999999999998,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,96.22500000000002,0.0,0.0,25.69,1,0.25,463,5,2,4,524,whale
Other,3,165.45,74.25,0,0.0,0.0,0,0.0,0.0,1,16.95,16.95,1,16.95,55.15,0.0,0.0,314.0,0,0.0,65,3,3,5,335,whale
Other,2,546.8499999999999,39.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,39.8,273.42499999999995,0.0,0.0,218.0,0,0.0,192,4,3,4,434,whale
Other,5,656.8299999999999,177.60000000000002,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,131.36599999999999,0.0,0.0,26.06,1,0.2,373,4,2,3,423,whale
Other,2,715.0099999999999,34.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,19.799999999999997,357.50499999999994,0.0,0.0,278.0,0,0.0,256,4,3,3,433,whale
Other,3,745.53,66.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,66.0,248.51,0.0,0.0,35.09,1,0.33,334,4,3,3,433,whale
Other,2,860.4100000000002,59.400000000000006,0,0.0,0.0,0,0.0,0.0,1,543.4100000000001,59.400000000000006,2,59.400000000000006,430.2050000000001,0.0,0.0,45.0,0,0.0,53,2,4,3,243,whale
Other,1,351.0,58.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,351.0,0.0,0.0,999.0,1,1.0,628,5,4,4,544,whale
Other,2,468.0799999999999,35.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,234.03999999999996,0.0,0.0,59.0,0,0.0,365,4,4,4,444,whale
Other,2,2518.8499999999985,515.52,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,515.52,1259.4249999999993,0.0,0.0,251.0,0,0.0,170,3,4,2,342,whale
Other,1,219.34999999999997,21.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,219.34999999999997,0.0,0.0,999.0,0,0.0,529,5,5,5,555,whale
Other,2,500.2499999999999,23.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,250.12499999999994,0.0,0.0,206.0,0,0.0,470,5,3,4,534,whale
Other,1,791.9200000000002,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,791.9200000000002,0.0,0.0,999.0,0,0.0,500,5,4,3,543,whale
Other,5,2186.4200000000005,68.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,35.7,437.2840000000001,0.0,0.0,107.72,0,0.0,186,4,2,2,422,whale
Other,1,1017.81,79.19999999999999,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1017.81,0.0,0.0,999.0,0,0.0,393,4,4,3,443,whale
Other,2,325.36999999999983,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,162.68499999999992,0.0,0.0,35.0,0,0.0,465,5,4,4,544,whale
Other,4,1230.9499999999998,106.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,307.73749999999995,0.0,0.0,99.89,1,0.25,381,4,3,2,432,whale
Other,2,2558.9600000000005,534.24,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1279.4800000000002,0.0,0.0,16.0,1,0.5,572,5,4,2,542,whale
Other,1,250.35,20.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,250.35,0.0,0.0,999.0,1,1.0,383,4,5,5,455,whale
Other,3,1384.3400000000006,45.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,30.0,461.4466666666669,0.0,0.0,245.2,1,0.33,177,3,3,2,332,whale
Other,2,534.99,60.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,267.495,0.0,0.0,142.0,0,0.0,534,5,3,4,534,whale
Other,4,893.9000000000003,34.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,29.5,223.47500000000008,0.0,0.0,54.13,0,0.0,261,4,3,3,433,whale
Other,1,229.63999999999993,31.6,0,0.0,0.0,0,0.0,0.0,1,229.63999999999993,31.6,1,31.6,229.63999999999993,0.0,0.0,999.0,0,0.0,44,2,5,5,255,whale
Other,3,1621.7999999999997,150.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,540.5999999999999,0.0,0.0,90.72,0,0.0,501,5,3,2,532,whale
Other,1,85.92,85.92,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,85.92,85.92,0.0,0.0,999.0,0,0.0,101,3,5,5,355,whale
Other,2,863.4600000000002,39.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,39.6,431.7300000000001,0.0,0.0,51.0,0,0.0,147,3,4,3,343,whale
Other,2,412.25,25.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,25.5,206.125,0.0,0.0,81.0,0,0.0,95,3,4,4,344,whale
Other,3,570.9800000000001,71.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,59.400000000000006,190.3266666666667,0.0,0.0,52.79,0,0.0,281,4,3,4,434,whale
Other,1,1182.08,302.40000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,302.40000000000003,1182.08,0.0,0.0,999.0,0,0.0,261,4,4,2,442,whale
United Kingdom,1,540.5200000000001,90.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,540.5200000000001,0.0,0.0,999.0,0,0.0,458,5,4,4,544,whale
United Kingdom,2,220.79999999999995,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,19.92,110.39999999999998,0.0,0.0,397.0,0,0.0,214,4,4,5,445,whale
United Kingdom,2,948.8799999999999,102.0,0,0.0,0.0,0,0.0,0.0,2,948.8800000000001,102.0,2,102.0,474.43999999999994,0.0,0.0,17.0,0,0.0,70,3,4,3,343,whale
United Kingdom,1,397.11999999999995,47.7,0,0.0,0.0,0,0.0,0.0,1,397.11999999999995,47.7,1,47.7,397.11999999999995,0.0,0.0,999.0,0,0.0,59,3,4,4,344,whale
United Kingdom,2,518.63,63.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,259.315,0.0,0.0,120.0,0,0.0,521,5,3,4,534,whale
United Kingdom,3,275.45000000000005,50.849999999999994,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,50.849999999999994,91.81666666666668,0.0,0.0,97.78,0,0.0,336,4,3,5,435,whale
United Kingdom,3,451.10999999999996,42.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,42.0,150.36999999999998,0.0,0.0,139.15,0,0.0,262,4,3,4,434,whale
United Kingdom,2,383.03000000000003,19.8,0,0.0,0.0,0,0.0,0.0,1,115.22999999999999,17.85,2,19.8,191.51500000000001,0.0,0.0,66.0,0,0.0,32,2,4,4,244,whale
United Kingdom,1,417.37999999999994,27.04,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,27.04,417.37999999999994,0.0,0.0,999.0,1,1.0,145,3,4,4,344,whale
United Kingdom,1,312.38000000000005,25.200000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,25.200000000000003,312.38000000000005,0.0,0.0,999.0,0,0.0,282,4,5,4,454,whale
United Kingdom,41,5996.829999999984,95.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,146.264146341463,0.0,0.0,8.44,0,0.0,427,5,1,1,511,whale
United Kingdom,2,622.76,29.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,25.5,311.38,0.0,0.0,396.0,1,0.5,173,3,3,3,333,whale
United Kingdom,7,4041.9699999999993,101.76,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,59.0,577.4242857142856,0.0,0.0,111.41,0,0.0,143,3,2,1,321,whale
United Kingdom,4,1852.9899999999996,306.0,0,0.0,0.0,0,0.0,0.0,1,808.26,122.39999999999999,2,122.39999999999999,463.2474999999999,0.0,0.0,219.8,1,0.25,70,3,3,2,332,whale
United Kingdom,4,354.09,208.79999999999998,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,208.79999999999998,88.5225,0.0,0.0,4.83,0,0.0,267,4,2,4,424,whale
United Kingdom,1,15.58,15.58,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,15.58,0.0,0.0,999.0,0,0.0,682,5,5,5,555,whale
United Kingdom,1,208.00000000000003,29.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,208.00000000000003,0.0,0.0,999.0,0,0.0,675,5,5,5,555,whale
United Kingdom,1,330.0,165.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,330.0,0.0,0.0,999.0,0,0.0,445,5,5,4,554,whale
United Kingdom,2,280.76,25.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,16.95,140.38,0.0,0.0,381.0,1,0.5,96,3,4,4,344,whale
United Kingdom,1,311.55000000000007,34.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,34.8,311.55000000000007,0.0,0.0,999.0,0,0.0,294,4,5,4,454,whale
United Kingdom,4,422.8900000000001,23.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,105.72250000000003,0.0,0.0,8.67,0,0.0,372,4,2,4,424,whale
United Kingdom,6,3688.0000000000005,306.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,68.0,614.6666666666667,0.0,0.0,99.15,0,0.0,210,4,2,1,421,whale
United Kingdom,1,127.32000000000001,9.899999999999999,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,127.32000000000001,0.0,0.0,999.0,1,1.0,383,4,5,5,455,whale
United Kingdom,1,575.1,58.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,575.1,0.0,0.0,999.0,0,0.0,458,5,4,4,544,whale
United Kingdom,1,54.220000000000006,12.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,54.220000000000006,0.0,0.0,999.0,0,0.0,693,5,5,5,555,whale
United Kingdom,1,68.25,19.799999999999997,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,68.25,0.0,0.0,999.0,0,0.0,619,5,5,5,555,whale
United Kingdom,2,964.6699999999996,40.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,482.3349999999998,0.0,0.0,70.0,2,1.0,425,5,4,3,543,whale
United Kingdom,2,299.56999999999994,119.52,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,119.52,149.78499999999997,0.0,0.0,370.0,1,0.5,138,3,4,4,344,whale
Other,3,1092.3499999999997,49.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,49.75,364.11666666666656,0.0,0.0,127.39,2,0.67,283,4,3,3,433,whale
United Kingdom,8,2043.760000000001,31.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,31.6,255.4700000000001,0.0,0.0,35.1,0,0.0,185,3,2,2,322,whale
